Timestamp,Adam Joseph Lewis Center - Gross Electricity Consumption (kWh),Kohl Building - Total Electricity Use (kWh),Science Center - Electricity Use (kWh),Asia House - Residential Electricity Use (kWh),East - Electricity Use (kWh),Kahn - Total Electricity Use (kWh),Noah - Electricity Use (kWh),North - Electricity Use (kWh),Fairchild - Residential Electricity Use (kWh),Harvey - Electricity Use (kWh),Lord - Electricity Use (kWh),Saunders - Electricity Use (kWh),Talcott - Residential Electricity Use (kWh)
2013-01-26,4.6660416666666675,,,1.5371084374999997,7.294062499999998,40.93541541666667,2.389375,7.598750000000002,0.4974609375000001,0.6854817708333333,1.5101041666666661,1.952486979166667,1.6870963541666673
2013-01-27,4.862083333333333,,,1.3797395833333335,7.684218750000002,40.80729166666666,2.331562499999999,7.689583333333336,0.6043619791666667,0.7552734374999996,1.4122786458333334,1.8795312499999997,1.5541927083333336
2013-01-28,4.578072916666668,,,1.5407552083333338,7.805052083333334,40.276041666666664,2.2683333333333326,7.855052083333335,0.6215625000000002,0.7266796874999999,0.9180989583333337,1.2980468749999998,1.4654687499999997
2013-01-29,2.5530989583333334,,,1.7122526041666666,7.469947916666665,38.35833333333333,2.2913541666666677,7.054791666666667,0.6580078125000001,1.2588151041666664,1.0486718750000004,1.2880078125,1.3680078125000004
2013-01-30,2.3843489583333333,,,2.2263541666666664,7.329739583333331,42.119791666666664,2.3581250000000007,7.581770833333334,0.6709505208333334,1.6563151041666666,1.241536458333334,1.3038802083333336,1.2444661458333333
2013-01-31,4.724843749999999,,,2.1940625,7.002187500000001,45.640625,2.4272916666666666,7.650468749999999,0.5428645833333333,0.7824869791666664,1.5185416666666667,1.8420182291666671,1.9145442708333336
2013-02-01,4.825455729166666,,,2.102511979166667,7.282510937500003,46.61746416666668,2.443129895833334,8.16740802083333,0.6480859375,0.8129701041666668,1.7149637499999992,1.9043128124999995,1.7640271875000009
2013-02-02,4.055598958333333,,,2.2690885416666666,7.708229166666668,50.230208333333344,2.409687499999999,7.952031249999998,0.7983333333333335,0.7467578125000002,1.7496614583333336,1.9580859375,1.2684765625000003
2013-02-03,3.915260416666668,,,2.277599361702127,8.70526,51.421877083333335,2.468125104166667,8.188020833333336,0.8198307291666667,0.9186197916666666,1.6693229166666683,2.0941276041666654,1.4247786458333334
2013-02-04,5.192382812500001,,,1.9589818749999999,8.942239583333336,49.56770833333334,2.4893750000000003,8.48125,0.6505162500000004,0.8352863541666671,1.7052994791666667,1.9867578124999998,1.4815629166666664
2013-02-05,4.848828125,,,2.145169270833333,8.271770833333333,49.304166666666674,2.499479479166666,7.892135416666664,0.8531640624999999,0.8423567708333334,1.4445963541666662,1.3316145833333337,1.4345834374999997
2013-02-06,4.690156250000001,,,2.1732552083333316,8.790572916666667,49.084374999999994,2.5011458333333345,7.757552083333336,0.6997526041666667,0.7702604166666666,1.2522656250000002,0.7394140625000002,1.5269270833333328
