Timestamp,Adam Joseph Lewis Center - Gross Electricity Consumption (kWh),Kohl Building - Total Electricity Use (kWh),Science Center - Electricity Use (kWh),Asia House - Residential Electricity Use (kWh),East - Electricity Use (kWh),Kahn - Total Electricity Use (kWh),Noah - Electricity Use (kWh),North - Electricity Use (kWh),Fairchild - Residential Electricity Use (kWh),Harvey - Electricity Use (kWh),Talcott - Residential Electricity Use (kWh),Lord-Saunders Electricity use (kWh)
2015-08-23,1.3555208333333333,,,1.3098828125,5.080364583333334,9.495312500000002,1.8285416666666672,6.8040625,0.5181770833333332,,0.7008071875,3.623463541666668
2015-08-24,2.2295833333333337,,,1.1861980208333331,5.110677083333335,9.408333333333337,1.9303125000000005,6.674739583333332,0.5419921875000002,,0.7658072916666666,3.780130208333333
2015-08-25,2.4453906249999995,,,1.337909791666667,5.29546875,11.659635833333327,2.2591665625,6.825729375000001,0.5431380208333335,,0.6677603124999999,4.591848958333334
2015-08-26,2.3800390625000003,,,1.1819935416666665,5.420364583333335,11.045312500000003,2.4037500000000005,7.14062489583333,0.6130208333333335,,0.6937498958333332,4.908906354166667
2015-08-27,1.9526302083333338,,,1.2670617708333334,5.384270625000002,10.27317760416667,2.1959375,7.263906249999999,0.5608203124999998,,0.663736875,4.250051979166665
2015-08-28,1.4915104166666664,,,1.3124393749999996,5.395156041666666,11.098437812500002,2.5706251041666666,7.208958437500001,0.6720182291666665,,0.7050261458333331,4.458880208333332
2015-08-29,1.2193880208333336,,,1.5207682291666667,5.2493228125,12.437238854166672,2.399270833333334,8.142864062499998,0.8906770833333328,,0.9574089583333335,4.158229166666667
2015-08-30,1.3666015625000003,,,1.7472786458333334,4.768854166666665,14.54270833333333,2.421041666666667,9.564427083333333,1.4649348958333333,,1.5624867708333332,4.186770833333335
2015-08-31,2.4958333333333327,,,1.8756445833333346,4.440677187499999,13.693490416666664,2.5019792708333344,9.517239791666663,1.319036458333333,1.86309375,1.6627796874999996,3.966822916666669
2015-09-01,2.2634375000000007,,,1.9935859375000013,1.2577604166666665,13.90859375,2.4833333333333334,,1.4428776041666664,1.3868384374999998,1.848925520833333,3.8971615624999987
2015-09-02,2.464388020833334,,,2.113704583333334,3.320416875000001,13.742970000000001,2.6192709375000005,,1.6554817708333338,1.4200519791666661,1.9673147916666665,4.221771145833333
2015-09-03,1.5455598958333334,32.82203389830509,,2.2155598958333336,0.9521874999999994,14.271875000000007,2.6569791666666664,,1.6339062500000006,1.5017916666666664,2.042799374999999,4.141197916666668
2015-09-04,1.6891927083333333,30.34375,,2.0660222916666666,3.7323437499999996,14.097395833333328,2.7081248958333326,,1.6709114583333327,1.3168567708333334,1.8456743749999998,4.376875000000001
2015-09-05,0.8587890625000004,29.84375,,2.358229270833332,3.423281249999999,13.546875000000005,2.745520833333334,,1.7385156249999996,1.4556536458333336,1.876301875000001,4.331666666666666
2015-09-06,0.9533984374999998,29.03125,,2.170716145833334,0.9179166666666666,15.217968750000002,2.7639583333333335,,1.946822916666666,1.6059713541666667,2.104934375,4.599322916666667
2015-09-07,0.8707578723404251,27.359375,,2.251755744680851,1.2984375000000001,15.045052083333333,2.889270833333333,,2.0315692553191482,1.4731093617021265,2.048431595744681,4.140479468085104
2015-09-08,1.5871614583333329,29.109375,,2.1553646875000005,3.0020833333333345,14.763020833333334,2.7747916666666654,,1.639700520833334,1.471421875,2.0364712499999995,4.180963541666665
2015-09-09,2.269856770833334,29.364583333333332,,2.2104884374999996,3.8188541666666684,14.261979375000005,2.7184376041666667,,1.8806901041666662,1.2891666666666666,2.0095195833333337,4.234947916666665
2015-09-10,1.4788541666666657,28.015625,,2.213606770833333,4.9783333333333335,12.954947916666667,2.7540624999999994,,1.4872135416666667,1.5211510416666665,1.5773957291666665,4.936067708333332
2015-09-11,1.3689973958333337,28.203125,,2.1101302083333335,5.298697916666668,12.506510416666666,3.1951041666666664,,1.4644140624999997,1.6721067708333337,1.4548958333333328,5.362265624999999
2015-09-12,0.8108203125000002,26.572916666666668,,1.9752214583333332,5.4521354166666685,12.363802083333335,3.2857291666666666,,1.448580729166667,2.146958333333334,1.4212239583333333,6.078619791666665
2015-09-13,0.8587239583333334,26.036458333333332,,1.8269660416666669,4.995520833333331,12.62473958333333,3.46625,,1.5009114583333327,1.9113828125000003,1.371510729166667,6.454401041666664
2015-09-14,1.5813020833333329,27.453125,,1.9823437500000007,5.3421354166666655,12.16796875,3.0440624999999994,,1.2786458333333333,1.458606770833333,1.2608531250000001,5.331744791666664
2015-09-15,1.8891666666666662,27.713541666666668,,2.0456639583333334,5.485416666666668,12.315624999999997,2.650312604166667,,1.2551692708333333,1.4471223958333335,1.2954971874999999,4.827083333333334
2015-09-16,1.7951432291666662,28.473958333333332,,1.7834505208333333,5.385416666666667,12.462239583333337,2.7163541666666666,,1.4166015624999997,1.3761380208333343,1.3260547916666663,4.736901041666667
2015-09-17,2.2492057291666665,28.380208333333332,,1.8634895833333343,5.376510416666666,12.628124999999997,2.721145833333333,,1.3154166666666665,1.3135208333333337,1.3442836458333336,4.668958333333333
2015-09-18,1.8705859374999998,28.005208333333332,,1.994635520833332,4.555989583333331,12.823958854166667,2.669062395833334,,1.5397135416666663,1.346752604166667,1.361083854166667,4.802317604166669
2015-09-19,1.1007291666666668,26.713541666666668,,2.15571625,1.5413020833333333,14.117187499999995,2.681354166666667,,1.6805859374999998,1.5180156249999996,1.5430462500000006,4.365364583333334
2015-09-20,1.0914973958333332,26.671875,,1.9588800000000008,5.1046354166666665,12.943749999999996,3.410520833333336,,1.5720833333333333,1.761484375,1.4770308333333328,6.251145833333335
2015-09-21,1.4530208333333337,27.901041666666668,,2.2441795833333336,4.349791666666667,12.911979166666669,3.3819791666666688,,1.2192317708333338,1.5949609374999998,1.3016669791666662,5.769817708333334
2015-09-22,1.7134375000000006,26.416666666666668,,2.2973048958333333,5.511927083333336,11.838802083333334,3.2064583333333325,,1.2532031250000004,1.6584713541666662,1.2291532291666665,5.581562499999997
2015-09-23,1.1590625000000003,27.036458333333332,,1.9452381250000002,5.4643749999999995,12.326041666666669,3.2090626041666668,,1.376627604166667,1.7938411458333319,1.3897380208333328,5.489348958333333
2015-09-24,1.6068749999999994,28.078125,,1.7710418749999999,5.557499999999998,11.729947916666667,3.055416666666666,,1.1950520833333333,1.5849895833333336,1.269179791666667,5.100989583333336
2015-09-25,1.3187890624999998,28.171875,,1.7686979166666672,3.261979166666664,12.160937500000001,2.8046874999999996,,1.4725911458333332,1.574763020833333,1.1640492708333328,5.031015625
2015-09-26,1.1132291666666663,26.104166666666668,,1.8680730208333334,0.0077604166666666715,11.46901041666667,2.582291666666667,,1.6706380208333336,1.7067421875,1.3568753125,5.174427083333334
2015-09-27,1.3501041666666664,27.4375,,1.8321877083333338,1.8088020833333323,12.090364583333333,2.513854166666668,,1.5734244791666665,1.6891874999999994,1.3829942708333336,4.957734375
2015-09-28,1.8045703124999994,28.057291666666668,,1.9659766666666665,4.998177083333334,13.725520833333333,2.423854166666667,,1.5524869791666667,1.3383307291666668,1.4487893749999998,3.9171093750000003
2015-09-29,1.9686328124999992,29.145833333333332,,2.0651690625000003,0.0057812500000000025,13.83072916666667,2.481875,,1.5379947916666665,1.4521901041666672,1.579092916666667,4.296458333333331
2015-09-30,1.4966276041666668,26.921875,,1.8763437500000006,0.008958333333333339,11.424218750000003,3.093229166666665,12.672812500000003,1.3793229166666665,2.0177682291666663,1.3109890624999998,5.558697916666664
2015-10-01,2.307109375,25.057291666666668,,,0.01052083333333334,11.430989583333334,3.9265624999999993,9.773072916666669,1.2665234375,2.326570312499999,1.233815104166667,6.264739583333335
2015-10-02,2.0122656249999995,25.619791666666668,,,1.5526041666666668,11.793749999999998,4.170937500000002,9.122447916666665,1.1522005208333332,2.289145833333334,1.292916145833333,6.958697916666666
2015-10-03,2.9442187499999997,25.598958333333332,,,2.3013020833333333,12.140104166666667,4.238020833333333,8.859270833333335,1.5946614583333334,2.3398046875000005,2.0306775000000004,7.870390624999995
2015-10-04,1.9961458333333335,26.442708333333332,,1.28625,4.983281249999998,11.956510416666669,3.4006250000000002,9.426562499999998,1.4013802083333333,2.1264869791666667,1.9049731249999997,6.088567708333334
2015-10-05,2.8124088541666676,26.572916666666668,,,0.5173958333333337,11.553906249999997,3.2793749999999995,8.593593750000004,1.1765364583333333,1.8700937499999999,1.5062894791666668,5.7234895833333335
2015-10-06,3.0842578125000006,26.1875,,1.58375,0.13390624999999992,12.317708333333334,3.0601041666666675,8.79078125,1.1307812499999998,1.6796354166666665,1.4233204166666662,5.6999739583333335
2015-10-07,2.9203776041666667,26.057291666666668,,,6.076302083333334,12.749739583333332,2.8734375,9.0271875,1.4173828125000003,1.8782968750000004,1.491341666666667,5.244791666666667
2015-10-08,3.069479166666667,26.963541666666668,,1.40375,4.4690104166666655,12.438281249999998,3.026770833333334,9.000211562499999,1.2405598958333328,1.4574036458333335,1.2762893750000002,5.308984374999999
2015-10-09,2.6552864583333338,26.734375,,,1.36109375,12.796614583333335,2.9161458333333345,9.279062499999998,1.4522656250000001,1.9745104166666663,1.4614054166666668,5.332916666666667
