Facility,Adam Joseph Lewis Center,Asia House,East,Fairchild,Harvey,Kahn,Kohl Building,Lord,Noah,North,Saunders,Science Center,Talcott
Meter name,Gross Electricity Consumption,Residential Electricity Use,Electricity Use,Residential Electricity Use,Electricity Use,Total Electricity Use,Total Electricity Use,Electricity Use,Electricity Use,Electricity Use,Electricity Use,Electricity Use,Residential Electricity Use
Meter id,oberlin_ajlc_siteegross,oberlin_asia_res_tot_e,oberlin_east_main_e,oberlin_fairchild_res_tot_e,oberlin_harvey_e,oberlin_kahn_main_e,oberlin_kohlbuilding_electricity_wholebuilding_totalelectricityuse,oberlin_lord_e,oberlin_noah_main_e,oberlin_north_main_e,oberlin_saunders_e,oberlin_sciencecenter_total_e,oberlin_talcott_res_tot_e

Timestamp,Adam Joseph Lewis Center - Gross Electricity Consumption (kWh),Asia House - Residential Electricity Use (kWh),East - Electricity Use (kWh),Fairchild - Residential Electricity Use (kWh),Harvey - Electricity Use (kWh),Kahn - Total Electricity Use (kWh),Kohl Building - Total Electricity Use (kWh),Lord - Electricity Use (kWh),Noah - Electricity Use (kWh),North - Electricity Use (kWh),Saunders - Electricity Use (kWh),Science Center - Electricity Use (kWh),Talcott - Residential Electricity Use (kWh)
2022-12-30 11:30,1.405,1.17625,3.95,0.43875,0.46375,8.3,,1.2425,1.44,,1.1775,128.0,0.90375
2022-12-30 11:45,1.73875,1.2,4.005,0.37875,0.469,7.675,,1.2675,1.39,,1.1825,130.0,0.9375
2022-12-30 12:00,1.29625,1.235,3.96,0.455,0.51625,7.95,,1.2525,1.35,,1.2175,132.0,0.96125
2022-12-30 12:15,1.34875,1.25625,4.005,0.42125,0.49525,7.075,,1.3125,1.4,,1.175,132.0,0.93125
2022-12-30 12:30,1.21125,1.17625,3.97,0.35,0.497,9.3,,1.2825,1.31,,1.195,130.0,0.90125
2022-12-30 12:45,1.28625,1.24125,3.855,0.405,0.455,7.8,,1.3,1.31,,1.205,134.0,0.93625
2022-12-30 13:00,1.31625,1.14,4.005,0.41125,0.4445,7.175,,0.61,1.28,,0.4725,138.0,0.965
2022-12-30 13:15,1.13875,1.27,3.86,0.46625,0.51625,6.025,,0.5675,1.26,,0.4775,140.0,0.9375
2022-12-30 13:30,1.33625,1.275,3.88,0.4175,0.57925,6.65,,0.62,1.3,,0.465,140.0,0.90875
2022-12-30 13:45,1.43125,1.18375,4.105,0.4175,0.5495,7.375,,0.625,1.28,,0.4875,142.0,0.955
2022-12-30 14:00,1.6225,1.2625,4.035,0.4225,0.5915,7.2,,0.6425,1.3,,0.48,140.0,0.9225
2022-12-30 14:15,1.6775,1.1575,3.845,0.35875,0.539,7.35,,0.595,1.28,,0.47,138.0,0.89125
2022-12-30 14:30,2.245,1.26375,3.92,0.44375,0.47075,7.65,,0.6175,1.27,,0.4275,138.0,0.73875
2022-12-30 14:45,2.51375,1.2375,3.945,0.39125,0.4655,7.225,,0.6425,1.47,,0.45,136.0,0.76125
2022-12-30 15:00,1.84,1.21625,3.915,0.4075,0.4655,8.075,,0.63,1.53,,0.4375,136.0,0.7125
2022-12-30 15:15,1.3925,1.19125,4.0,0.49125,0.47775,7.475,,0.6125,1.37,,0.465,136.0,0.7225
2022-12-30 15:30,1.8625,1.18,3.92,0.36375,0.497,7.625,,0.6675,1.36,,0.515,136.0,0.72875
2022-12-30 15:45,1.86125,1.26875,4.185,0.4175,0.4935,7.35,,0.6475,1.38,,0.505,134.0,0.73125
2022-12-30 16:00,1.93125,1.1475,3.845,0.3775,0.46725,8.15,,0.685,1.35,,0.54,138.0,0.755
2022-12-30 16:15,2.61375,1.20375,3.915,0.4125,0.462,7.775,,0.6125,1.34,,0.495,134.0,0.65625
2022-12-30 16:30,2.26875,1.15875,3.86,0.45375,0.46375,7.875,,0.5875,1.33,,0.475,134.0,0.73875
2022-12-30 16:45,1.81125,1.335,3.9,0.40625,0.49,7.875,,0.62,1.36,,0.47,134.0,0.76
2022-12-30 17:00,2.0425,1.2425,3.915,0.42125,0.49,8.525,,0.625,1.37,,0.4375,134.0,0.735
2022-12-30 17:15,2.21375,1.19875,4.155,0.395,0.504,8.625,,0.65,1.61,,0.4475,132.0,0.7425
2022-12-30 17:30,2.81625,1.1275,4.185,0.44625,0.46725,8.35,,0.595,1.54,,0.475,132.0,0.7325
2022-12-30 17:45,2.14375,1.17,3.925,0.43,0.4515,7.875,,0.5975,1.56,,0.485,132.0,0.7075
2022-12-30 18:00,2.15125,1.29125,3.825,0.3975,0.55125,8.325,,0.645,1.51,,0.4475,126.0,0.77875
2022-12-30 18:15,2.41125,1.16,3.915,0.4475,0.51975,7.85,,0.58,1.48,,0.4425,122.0,0.69
2022-12-30 18:30,2.14875,1.21125,3.8,0.39,0.49525,8.075,,0.6575,1.57,,0.48,118.0,0.51375
2022-12-30 18:45,1.98,1.14875,3.98,0.435,0.476,7.65,,0.63,1.61,,0.4625,118.0,0.49
2022-12-30 19:00,2.29625,1.145,3.995,0.3575,0.4655,8.25,,0.635,1.63,,0.5075,118.0,0.47
2022-12-30 19:15,2.8675,1.1475,3.86,0.38875,0.49875,7.875,,0.6125,1.61,,0.4875,118.0,0.46875
2022-12-30 19:30,2.26125,1.11625,3.995,0.465,0.51625,8.4,,0.59,1.64,,0.485,118.0,0.44875
2022-12-30 19:45,2.09,1.16,3.985,0.39125,0.483,8.125,,0.6075,1.58,,0.4775,118.0,0.52
2022-12-30 20:00,1.96,1.11875,3.96,0.4575,0.48125,7.75,,0.625,1.66,,0.4425,116.0,0.4925
2022-12-30 20:15,2.23625,1.21125,4.015,0.3725,0.47425,8.225,,0.5975,1.63,,0.4875,116.0,0.47125
2022-12-30 20:30,2.02,1.20625,3.875,0.415,0.483,7.9,,0.6325,1.59,,0.4725,118.0,0.4825
2022-12-30 20:45,2.11125,1.2675,3.955,0.41,0.49875,8.45,,0.61,1.59,,0.445,114.0,0.49875
2022-12-30 21:00,1.87,1.11375,3.875,0.39125,0.50575,8.15,,0.6175,1.63,,0.4625,112.0,0.43625
2022-12-30 21:15,1.845,1.08,3.925,0.4375,0.4585,8.0,,0.64,1.62,,0.475,112.0,0.49125
2022-12-30 21:30,1.875,1.215,3.935,0.39125,0.47075,7.925,,0.595,1.61,,0.475,112.0,0.49625
2022-12-30 21:45,1.94875,1.215,3.88,0.46625,0.48825,7.65,,0.6275,1.64,,0.44,108.0,0.52125
2022-12-30 22:00,1.85125,1.29125,3.93,0.37,0.5005,8.175,,0.5975,1.63,,0.46,108.0,0.56
2022-12-30 22:15,2.2425,1.08125,3.88,0.41875,0.49,7.525,,0.6125,1.62,,0.5025,106.0,0.51125
2022-12-30 22:30,1.92625,1.185,4.065,0.43375,0.49,8.25,,0.625,1.58,,0.4775,108.0,0.50875
2022-12-30 22:45,1.93,1.19,3.795,0.39625,0.4865,8.125,,0.6125,1.66,,0.465,106.0,0.475
2022-12-30 23:00,2.03625,1.24375,3.955,0.49375,0.462,8.3,,0.625,1.78,,0.475,104.0,0.43
2022-12-30 23:15,1.88375,1.21375,4.025,0.395,0.5005,8.175,,0.615,1.78,,0.4725,106.0,0.50875
2022-12-30 23:30,1.96,1.1475,3.88,0.39875,0.50575,8.2,,0.6875,1.74,,0.525,106.0,0.42
2022-12-30 23:45,1.7325,1.20375,3.865,0.3975,0.497,8.025,,0.635,1.75,,0.5075,108.0,0.4625
2022-12-31 00:00,1.8075,1.0825,3.885,0.37375,0.4865,7.55,,0.63,1.76,,0.465,104.0,0.48
2022-12-31 00:15,1.62125,1.2275,3.785,0.425,0.4725,7.625,,0.63,1.8,,0.4925,104.0,0.43875
2022-12-31 00:30,2.16625,1.22625,3.875,0.41875,0.47425,7.875,,0.605,1.8,,0.475,102.0,0.44875
2022-12-31 00:45,1.77,1.31875,4.05,0.455,0.50925,7.775,,0.62,1.8,,0.4825,100.0,0.4525
2022-12-31 01:00,1.69125,1.25125,4.055,0.4,0.49175,8.075,,0.625,1.79,,0.5075,102.0,0.48875
2022-12-31 01:15,3.3425,1.1375,3.675,0.41,0.4795,7.6,,0.63,1.53,,0.46,80.0,0.48375
2022-12-31 01:30,7.2075,1.25,3.825,0.41,0.48475,7.75,,0.6625,1.55,,0.46,80.0,0.4625
2022-12-31 01:45,6.8075,1.1875,3.835,0.3475,0.47425,7.9,,0.6425,1.62,,0.445,80.0,0.4275
2022-12-31 02:00,5.9825,1.235,3.735,0.4275,0.49175,7.7,,0.6325,1.55,,0.4375,80.0,0.5125
2022-12-31 02:15,6.08,1.09,3.86,0.43125,0.49525,7.975,,0.6175,1.54,,0.45,82.0,0.48875
2022-12-31 02:30,5.86125,1.16625,3.8,0.5375,0.47075,7.825,,0.845,1.6,,0.755,82.0,0.48625
2022-12-31 02:45,6.10875,1.26,3.88,0.4875,0.48825,7.925,,0.985,1.6,,0.945,84.0,0.49125
2022-12-31 03:00,5.9825,1.23625,3.835,0.39125,0.504,8.175,,1.09,1.59,,1.0525,82.0,0.455
2022-12-31 03:15,6.035,1.20875,3.825,0.41875,0.5075,7.275,,1.195,1.6,,1.1225,84.0,0.415
2022-12-31 03:30,5.95375,1.09875,3.825,0.39375,0.4935,8.0,,1.3175,1.57,,1.1775,84.0,0.4275
2022-12-31 03:45,6.14875,1.1875,3.805,0.43125,0.4935,7.55,,1.3375,1.58,,1.195,82.0,0.49875
2022-12-31 04:00,5.81,1.08,3.84,0.4625,0.51275,7.85,,1.325,1.51,,1.2075,82.0,0.47
2022-12-31 04:15,5.8175,1.225,3.875,0.485,0.50575,7.925,,1.285,1.57,,1.2,82.0,0.49875
2022-12-31 04:30,6.01125,1.2125,3.9,0.4725,0.48125,7.525,,1.195,1.58,,1.085,82.0,0.46875
2022-12-31 04:45,6.08,1.19375,3.825,0.395,0.47075,8.325,,0.865,1.53,,0.6825,84.0,0.46875
2022-12-31 05:00,5.965,1.2275,3.81,0.56125,0.469,7.75,,0.805,1.55,,0.605,82.0,0.47875
2022-12-31 05:15,5.59875,1.13625,3.835,0.45125,0.483,7.9,,0.7875,1.56,,0.61,84.0,0.46375
2022-12-31 05:30,6.14875,1.2125,3.905,0.41625,0.51975,7.8,,0.73,1.54,,0.615,84.0,0.475
2022-12-31 05:45,5.94375,1.11375,4.185,0.45375,0.47075,7.85,,0.7375,1.57,,0.62,84.0,0.4875
2022-12-31 06:00,6.115,1.14125,3.93,0.38375,0.4725,7.825,,0.7625,1.58,,0.5625,88.0,0.47
2022-12-31 06:15,5.625,1.1425,3.91,0.48625,0.49875,7.65,,0.7025,1.58,,0.56,88.0,0.4075
2022-12-31 06:30,5.7125,1.1,3.75,0.50375,0.48825,7.9,,0.775,1.55,,0.6225,88.0,0.47125
2022-12-31 06:45,6.05,1.1775,3.735,0.43875,0.49525,7.65,,0.7675,1.55,,0.6325,88.0,0.45875
2022-12-31 07:00,6.1975,1.11,3.875,0.44625,0.5145,8.4,,0.735,1.61,,0.5875,86.0,0.465
2022-12-31 07:15,5.7825,1.1725,3.87,0.36625,0.47075,7.775,,0.76,1.57,,0.61,88.0,0.46125
2022-12-31 07:30,5.29375,1.2075,3.81,0.44625,0.47075,7.55,,0.7225,1.57,,0.5975,86.0,0.4125
2022-12-31 07:45,5.53,1.28375,3.92,0.42375,0.4935,7.85,,0.7225,1.48,,0.6025,88.0,0.45125
2022-12-31 08:00,6.17,1.275,3.915,0.43375,0.4865,7.35,,0.745,1.38,,0.595,84.0,0.49875
2022-12-31 08:15,5.925,1.225,3.815,0.435,0.497,7.775,,0.73,1.4,,0.53,86.0,0.4775
2022-12-31 08:30,5.1625,1.295,3.785,0.36875,0.47075,7.475,,0.715,1.37,,0.5975,86.0,0.445
2022-12-31 08:45,5.3375,1.20375,3.86,0.41125,0.44625,7.775,,0.69,1.39,,0.575,84.0,0.43625
2022-12-31 09:00,5.345,1.2725,3.895,0.42125,0.46725,7.55,,0.7075,1.37,,0.5475,84.0,0.4325
2022-12-31 09:15,4.58125,1.17125,3.74,0.465,0.497,7.475,,0.735,1.35,,0.555,88.0,0.46
2022-12-31 09:30,1.235,1.2675,3.765,0.5475,0.49175,7.7,,0.7075,1.38,,0.5725,82.0,0.53
2022-12-31 09:45,1.32625,1.28625,3.84,0.39,0.455,7.175,,0.715,1.36,,0.5625,86.0,0.4675
2022-12-31 10:00,1.31625,1.1775,3.84,0.43,0.46025,8.525,,0.72,1.36,,0.5725,86.0,0.39875
2022-12-31 10:15,1.4525,1.11875,3.765,0.38375,0.46375,7.55,,0.8325,1.33,,0.705,84.0,0.43875
2022-12-31 10:30,1.2,1.13875,3.745,0.43375,0.483,8.05,,0.81,1.31,,0.6,86.0,0.47125
2022-12-31 10:45,1.14125,1.27375,3.835,0.515,0.51975,7.6,,0.7575,1.37,,0.585,86.0,0.43625
2022-12-31 11:00,1.32375,1.27125,3.695,0.41875,0.49525,8.225,,0.73,1.43,,0.6,84.0,0.46375
2022-12-31 11:15,1.13625,1.24625,3.745,0.47125,0.48125,7.325,,0.72,1.39,,0.6375,86.0,0.405
2022-12-31 11:30,1.31125,1.205,3.835,0.45375,0.46025,7.875,,0.83,1.4,,0.71,88.0,0.48875
2022-12-31 11:45,1.70625,1.2375,3.825,0.4375,0.48475,7.575,,0.8225,1.37,,0.75,86.0,0.5125
2022-12-31 12:00,3.7925,1.21625,3.835,0.52125,0.47075,7.85,,0.865,1.39,,0.795,86.0,0.42
2022-12-31 12:15,3.83875,1.20125,3.925,0.3525,0.476,7.725,,0.915,1.34,,0.91,86.0,0.36
2022-12-31 12:30,3.63,1.27875,3.82,0.4175,0.47775,7.25,,0.99,1.34,,0.9575,86.0,0.49875
2022-12-31 12:45,2.83,1.15,3.695,0.47125,0.46725,7.575,,1.075,1.35,,1.04,86.0,0.49
2022-12-31 13:00,2.345,1.22375,3.995,0.40875,0.45675,7.5,,1.1025,1.41,,1.0775,86.0,0.44875
2022-12-31 13:15,2.04625,1.11,3.915,0.455,0.49,7.6,,1.15,1.35,,1.1225,86.0,0.4725
2022-12-31 13:30,1.69125,1.175,3.775,0.42625,0.476,7.475,,1.295,1.37,,1.12,86.0,0.44125
2022-12-31 13:45,3.51125,1.1125,3.625,0.3925,0.46725,7.35,,1.32,1.46,,1.1525,86.0,0.48
2022-12-31 14:00,1.94625,1.15875,3.85,0.4175,0.469,7.775,,0.99,1.34,,0.895,84.0,0.43
2022-12-31 14:15,1.75375,1.2,3.815,0.39375,0.462,7.375,,0.7325,1.38,,0.595,86.0,0.42125
2022-12-31 14:30,1.56,1.17625,3.69,0.43875,0.476,7.65,,0.7525,1.66,,0.6475,84.0,0.4475
2022-12-31 14:45,2.65625,1.2375,3.775,0.3975,0.48825,7.6,,0.8025,1.64,,0.6025,86.0,0.52125
2022-12-31 15:00,2.9,1.13375,3.865,0.44125,0.462,8.1,,0.7025,1.65,,0.605,86.0,0.52
2022-12-31 15:15,1.71125,1.22,3.82,0.4475,0.44975,9.65,,0.7125,1.34,,0.555,86.0,0.4925
2022-12-31 15:30,2.26625,1.23,3.69,0.35125,0.47425,8.75,,0.735,1.41,,0.5575,86.0,0.52375
2022-12-31 15:45,1.935,1.26125,3.89,0.4875,0.49875,8.4,,0.74,1.55,,0.525,84.0,0.445
2022-12-31 16:00,3.34625,1.2675,3.9,0.47125,0.47075,8.175,,0.7275,1.52,,0.59,84.0,0.3875
2022-12-31 16:15,2.225,1.22,3.805,0.40375,0.4655,8.025,,0.67,1.52,,0.535,84.0,0.52125
2022-12-31 16:30,2.35875,1.2825,3.96,0.43125,0.4585,8.5,,0.7,1.5,,0.53,84.0,0.43125
2022-12-31 16:45,2.50375,1.2,3.955,0.365,0.46375,8.025,,0.7475,1.53,,0.5275,84.0,0.46875
2022-12-31 17:00,4.06125,1.28625,3.775,0.48375,0.5005,9.075,,0.82,1.55,,0.555,84.0,0.47625
2022-12-31 17:15,3.5575,1.22875,3.8,0.435,0.54075,8.35,,0.795,1.72,,0.565,84.0,0.49625
2022-12-31 17:30,2.415,1.21125,3.905,0.44125,0.4585,8.55,,0.795,1.72,,0.58,84.0,0.4025
2022-12-31 17:45,3.755,1.2375,3.94,0.45,0.48825,8.35,,0.8475,1.76,,0.59,86.0,0.475
2022-12-31 18:00,4.41625,1.22,3.87,0.36625,0.50925,7.9,,0.8125,1.74,,0.5525,86.0,0.43
2022-12-31 18:15,2.66875,1.31625,3.9,0.48,0.49175,8.325,,0.7975,1.74,,0.54,86.0,0.475
2022-12-31 18:30,3.8125,1.23875,4.03,0.49125,0.4795,7.975,,0.82,1.76,,0.5575,84.0,0.45875
2022-12-31 18:45,3.8175,1.29375,3.82,0.4075,0.48125,8.6,,0.81,1.76,,0.54,86.0,0.435
2022-12-31 19:00,2.765,1.19,3.85,0.39125,0.476,7.975,,0.8275,1.72,,0.5725,84.0,0.49125
2022-12-31 19:15,3.43125,1.26875,3.89,0.3725,0.48475,8.2,,0.78,1.78,,0.5125,84.0,0.45875
2022-12-31 19:30,3.56875,1.305,3.855,0.53125,0.4935,8.65,,0.8075,1.79,,0.5425,84.0,0.365
2022-12-31 19:45,2.37375,1.29875,3.825,0.495,0.47075,8.2,,0.8325,1.81,,0.5475,84.0,0.47
2022-12-31 20:00,3.705,1.33875,4.13,0.40875,0.48825,8.125,,0.82,1.8,,0.525,86.0,0.5475
2022-12-31 20:15,4.2025,1.23,3.935,0.46375,0.48475,8.425,,0.815,1.8,,0.57,84.0,0.4825
2022-12-31 20:30,2.72,1.3825,3.79,0.37875,0.49,8.3,,0.795,1.74,,0.545,86.0,0.4275
2022-12-31 20:45,3.34875,1.295,3.92,0.4775,0.47775,8.7,,0.775,1.74,,0.605,80.0,0.4875
2022-12-31 21:00,4.82625,1.30875,3.935,0.47875,0.49,7.925,,0.82,1.74,,0.5525,84.0,0.44625
2022-12-31 21:15,2.6625,1.2975,3.87,0.405,0.47425,8.175,,0.7775,1.71,,0.545,84.0,0.5025
2022-12-31 21:30,2.74,1.2525,3.845,0.44875,0.47075,8.525,,0.8225,1.64,,0.5675,80.0,0.4425
2022-12-31 21:45,4.32875,1.32125,3.93,0.3975,0.4935,8.05,,0.7925,1.66,,0.5425,82.0,0.42125
2022-12-31 22:00,2.8475,1.2375,3.88,0.51625,0.511,8.125,,0.835,1.72,,0.6275,82.0,0.55625
2022-12-31 22:15,2.5675,1.315,3.865,0.4625,0.476,8.6,,0.825,1.7,,0.5675,80.0,0.52625
2022-12-31 22:30,5.28,1.20875,3.935,0.38,0.63175,8.375,,0.78,1.77,,0.5625,80.0,0.4325
2022-12-31 22:45,5.10125,1.255,3.975,0.43,0.92225,9.075,,0.7925,1.7,,0.5675,82.0,0.41625
2022-12-31 23:00,4.27375,1.36375,3.885,0.46125,0.83125,8.875,,0.83,1.58,,0.5925,80.0,0.45125
2022-12-31 23:15,6.285,1.31125,3.885,0.45375,0.861,8.6,,0.8625,1.51,,0.53,80.0,0.4675
2022-12-31 23:30,5.415,1.29125,4.0,0.4675,0.84,9.35,,0.88,1.57,,0.5625,82.0,0.47875
2022-12-31 23:45,4.58125,1.2125,3.9,0.34125,0.81025,9.025,,0.865,1.53,,0.525,82.0,0.47
2023-01-01 00:00,5.4225,1.235,4.1,0.4125,0.78925,9.1,,0.8175,1.61,,0.5625,82.0,0.43625
2023-01-01 00:15,5.66875,1.1425,3.98,0.38,0.83125,8.55,,0.82,1.58,,0.5525,80.0,0.51
2023-01-01 00:30,4.18,1.30125,3.985,0.44125,0.82425,8.55,,0.835,1.55,,0.5875,80.0,0.47125
2023-01-01 00:45,5.12875,1.22,3.89,0.4925,0.8225,8.9,,0.7975,1.6,,0.5825,80.0,0.42875
2023-01-01 01:00,5.7275,1.19875,3.905,0.4325,0.81725,8.625,,0.82,1.57,,0.5925,80.0,0.42125
2023-01-01 01:15,4.85,1.2125,3.92,0.44375,0.78925,8.75,,0.8525,1.59,,0.56,80.0,0.51125
2023-01-01 01:30,4.17875,1.105,3.85,0.4325,0.79275,9.35,,0.845,1.51,,0.535,80.0,0.48625
2023-01-01 01:45,4.60375,1.25,3.91,0.32125,0.8715,8.775,,0.83,1.5,,0.555,80.0,0.44125
2023-01-01 02:00,2.80875,1.125,4.175,0.39875,0.84875,9.3,,0.7975,1.53,,0.555,78.0,0.45875
2023-01-01 02:15,3.81,1.16,3.86,0.43375,0.826,8.7,,0.8,1.5,,0.5375,82.0,0.43875
2023-01-01 02:30,4.84875,1.18875,3.88,0.3825,0.84,8.925,,0.8375,1.54,,0.58,80.0,0.44875
2023-01-01 02:45,2.93125,1.1475,3.835,0.47625,0.81725,9.375,,0.795,1.59,,0.555,82.0,0.49875
2023-01-01 03:00,2.8,1.22,3.96,0.40625,0.81375,8.875,,0.8225,1.51,,0.55,80.0,0.44375
2023-01-01 03:15,4.60625,1.07625,3.945,0.39375,0.81725,9.25,,0.8025,1.55,,0.5325,80.0,0.43125
2023-01-01 03:30,3.38875,1.2075,4.075,0.3925,0.80675,8.4,,0.87,1.56,,0.56,78.0,0.47375
2023-01-01 03:45,3.2,1.1725,3.92,0.33875,0.826,8.725,,0.8375,1.52,,0.565,78.0,0.48625
2023-01-01 04:00,4.63875,1.13375,3.87,0.405,0.79975,9.05,,0.7875,1.55,,0.5925,78.0,0.42125
2023-01-01 04:15,3.68375,1.11125,3.725,0.40875,0.79275,8.875,,0.8225,1.54,,0.575,80.0,0.44875
2023-01-01 04:30,2.9,1.1075,3.86,0.37125,0.8295,9.25,,0.805,1.51,,0.59,80.0,0.515
2023-01-01 04:45,4.35875,1.17375,3.88,0.4375,0.8085,8.75,,0.8375,1.52,,0.5575,80.0,0.47875
2023-01-01 05:00,4.1625,1.14875,3.905,0.36375,0.79625,9.125,,0.7975,1.53,,0.5825,80.0,0.46875
2023-01-01 05:15,3.16625,1.1725,3.845,0.42,0.80325,9.15,,0.785,1.58,,0.565,78.0,0.4275
2023-01-01 05:30,5.5675,1.11875,3.945,0.36875,0.7945,8.65,,0.8275,1.53,,0.585,80.0,0.475
2023-01-01 05:45,6.10875,1.205,3.865,0.37625,0.82425,9.175,,0.8475,1.5,,0.56,80.0,0.47375
2023-01-01 06:00,4.2025,1.22,3.915,0.3875,0.812,8.3,,0.875,1.53,,0.55,82.0,0.4
2023-01-01 06:15,4.9025,1.07125,3.885,0.3775,0.805,9.25,,0.825,1.48,,0.5425,84.0,0.45875
2023-01-01 06:30,6.34875,1.18875,4.005,0.42125,0.798,8.6,,0.8275,1.55,,0.5425,84.0,0.4875
2023-01-01 06:45,4.25625,1.08375,4.0,0.3625,0.784,8.65,,0.8075,1.62,,0.5275,82.0,0.49375
2023-01-01 07:00,3.425,1.2,3.89,0.3425,0.833,9.125,,0.8125,1.52,,0.585,84.0,0.3925
2023-01-01 07:15,4.335,1.1725,3.83,0.4625,0.81025,8.525,,0.835,1.52,,0.5575,82.0,0.46125
2023-01-01 07:30,2.5,1.205,3.84,0.35125,0.833,9.0,,0.8,1.5,,0.585,80.0,0.48375
2023-01-01 07:45,3.0475,1.30375,3.84,0.5375,0.89425,8.3,,0.8275,1.42,,0.565,84.0,0.49125
2023-01-01 08:00,4.3275,1.23625,3.91,0.3725,0.88025,8.8,,0.86,1.37,,0.58,82.0,0.43
2023-01-01 08:15,2.9025,1.265,3.8,0.395,0.84875,8.2,,0.865,1.32,,0.5575,82.0,0.43625
2023-01-01 08:30,2.5625,1.19875,3.84,0.41875,0.85575,8.65,,0.8275,1.33,,0.595,82.0,0.5075
2023-01-01 08:45,4.61375,1.255,3.775,0.4425,0.868,8.6,,0.81,1.29,,0.5925,78.0,0.49625
2023-01-01 09:00,3.075,1.20125,3.94,0.39,0.882,8.425,,0.825,1.33,,0.5725,82.0,0.40875
2023-01-01 09:15,2.62,1.18875,3.82,0.37625,0.812,8.7,,0.83,1.36,,0.555,80.0,0.43125
2023-01-01 09:30,4.34375,1.2725,3.83,0.39875,0.7665,8.075,,0.8225,1.35,,0.5475,82.0,0.47375
2023-01-01 09:45,3.445,1.3025,3.835,0.535,0.77175,9.0,,0.825,1.36,,0.5575,80.0,0.53375
2023-01-01 10:00,2.13375,1.28375,3.86,0.3375,0.8015,8.025,,0.805,1.3,,0.5925,80.0,0.42
2023-01-01 10:15,2.98125,1.09875,3.975,0.46875,0.79275,8.8,,0.8625,1.32,,0.575,82.0,0.49125
2023-01-01 10:30,4.185,1.28625,3.87,0.34875,0.80325,8.625,,0.8125,1.39,,0.56,82.0,0.4725
2023-01-01 10:45,2.5675,1.305,3.805,0.37375,0.77,8.475,,0.87,1.32,,0.5275,80.0,0.47375
2023-01-01 11:00,2.6925,1.385,3.76,0.4525,0.784,9.075,,0.7775,1.43,,0.555,84.0,0.47375
2023-01-01 11:15,5.41625,1.23125,3.845,0.35,0.784,8.275,,0.715,1.36,,0.5775,82.0,0.4275
2023-01-01 11:30,4.3225,1.1725,3.83,0.4025,0.777,8.85,,0.765,1.41,,0.5875,82.0,0.37375
2023-01-01 11:45,3.985,1.2775,3.75,0.43375,0.798,8.375,,0.7175,1.29,,0.5975,82.0,0.4725
2023-01-01 12:00,5.5,1.21,3.775,0.39875,0.79975,7.9,,0.7375,1.41,,0.59,82.0,0.52125
2023-01-01 12:15,3.59,1.28875,3.765,0.3775,0.78925,8.225,,0.71,1.39,,0.58,82.0,0.43625
2023-01-01 12:30,2.46625,1.26625,3.85,0.36375,0.77,8.05,,0.725,1.36,,0.59,82.0,0.4475
2023-01-01 12:45,2.2325,1.1925,3.74,0.39,0.7595,8.275,,0.6925,1.36,,0.565,80.0,0.46125
2023-01-01 13:00,2.38375,1.23375,3.755,0.31375,0.79975,7.825,,0.7175,1.39,,0.575,84.0,0.46
2023-01-01 13:15,3.96375,1.155,3.795,0.425,0.81025,7.975,,0.7475,1.34,,0.5675,84.0,0.51
2023-01-01 13:30,3.07625,1.1975,3.845,0.3725,0.8015,8.35,,0.71,1.39,,0.565,82.0,0.3925
2023-01-01 13:45,2.64625,1.1825,3.795,0.4,0.77175,8.15,,0.73,1.36,,0.535,86.0,0.42
2023-01-01 14:00,2.1325,1.30875,3.765,0.4225,0.7665,8.375,,0.6925,1.38,,0.5375,82.0,0.4775
2023-01-01 14:15,2.56375,1.2525,3.75,0.37,0.7875,8.425,,0.7225,1.35,,0.595,86.0,0.48125
2023-01-01 14:30,3.4275,1.30125,3.85,0.45375,0.80325,8.975,,0.7425,1.42,,0.5975,82.0,0.4275
2023-01-01 14:45,2.3625,1.2725,3.87,0.42,0.805,8.575,,0.79,1.4,,0.55,82.0,0.50375
2023-01-01 15:00,2.40125,1.25125,4.12,0.3975,0.77875,9.325,,0.725,1.42,,0.6,84.0,0.49125
2023-01-01 15:15,2.44,1.24875,3.875,0.38,0.7665,8.575,,0.7125,1.38,,0.5725,80.0,0.44875
2023-01-01 15:30,3.2375,1.2275,3.86,0.40875,0.79275,8.25,,0.71,1.36,,0.5775,84.0,0.51375
2023-01-01 15:45,3.61,1.3125,3.92,0.45125,0.79975,8.675,,0.735,1.37,,0.585,84.0,0.45125
2023-01-01 16:00,2.39375,1.1225,3.805,0.3775,0.7875,8.275,,0.7125,1.47,,0.62,82.0,0.48875
2023-01-01 16:15,2.38375,1.215,3.845,0.44625,0.7665,9.275,,0.7325,1.48,,0.5875,86.0,0.47
2023-01-01 16:30,2.32125,1.18625,3.875,0.39375,0.80325,8.575,,0.7025,1.47,,0.5825,84.0,0.44875
2023-01-01 16:45,4.11875,1.1675,3.865,0.3975,0.8015,9.025,,0.7175,1.44,,0.5925,84.0,0.47625
2023-01-01 17:00,2.845,1.26625,4.065,0.45,0.8085,8.7,,0.755,1.41,,0.57,82.0,0.49375
2023-01-01 17:15,2.88875,1.1475,4.115,0.35875,0.7945,8.25,,0.71,1.58,,0.64,86.0,0.42875
2023-01-01 17:30,2.9375,1.2575,3.99,0.4225,0.77,8.675,,0.7675,1.59,,0.555,84.0,0.41875
